node_id,ip_address,timestamp,latency_ms,throughput_mbps,total_storage_gb,free_storage_gb,latitude,longitude,distance_km,region
dc3,10.0.0.4,2025-08-17 04:58:06,1.0,69.1,1000,492.1,53.00795953120219,-6.734801499588594,49.44,dublin_area
dc4,10.0.0.5,2025-08-17 04:58:06,7.8,65.6,1000,449.8,53.147304253631305,-6.279128322430687,22.55,dublin_area
dc5,10.0.0.6,2025-08-17 04:58:06,5.3,44.7,1000,467.2,53.370583055808645,-6.081620753957653,12.08,dublin_area
dc6,10.0.0.7,2025-08-17 04:58:06,25.26,49.1,1000,483.5,52.99807970119795,-6.757889280939188,51.28,dublin_area
dc7,10.0.0.8,2025-08-17 04:58:06,22.01,57.2,1000,471.3,52.966121015323594,-6.210853471240143,42.79,dublin_area
dc8,10.0.0.9,2025-08-17 04:58:06,37.86,46.4,1000,462.4,53.32722679438874,-6.514054608784278,17.03,dublin_area
dc9,10.0.0.10,2025-08-17 04:58:06,19.89,41.6,1000,525.6,53.45485132508176,-6.093549029564748,16.08,dublin_area
dc10,10.0.0.11,2025-08-17 04:58:06,42.49,54.8,1000,488.5,53.5929029446419,-6.257474205957247,27.03,dublin_area
dc11,10.0.0.12,2025-08-17 04:58:06,25.97,74.7,1000,467.4,53.13563006611548,-6.451407728152731,27.0,dublin_area
dc12,10.0.0.13,2025-08-17 04:58:06,6.2,68.2,1000,460.9,53.8346264763271,-6.407445430853387,54.78,dublin_area
dc13,10.0.0.14,2025-08-17 04:58:06,36.26,56.2,1000,445.4,52.96212213869132,-5.834660510012324,51.61,dublin_area
dc14,10.0.0.15,2025-08-17 04:58:06,10.26,70.6,1000,511.5,53.37960404434731,-5.960884919838249,20.14,dublin_area
dc15,10.0.0.16,2025-08-17 04:58:06,34.17,66.9,1000,514.8,53.48157848624144,-6.590851253403681,26.36,dublin_area
dc16,10.0.0.17,2025-08-17 04:58:06,25.93,73.5,1000,498.8,53.39330186442418,-6.459420842069584,14.07,dublin_area
dc17,10.0.0.18,2025-08-17 04:58:06,9.81,73.7,1000,498.9,53.070685353222316,-5.989074386299424,35.91,dublin_area
dc18,10.0.0.19,2025-08-17 04:58:06,27.8,67.6,1000,480.5,53.67254174778763,-5.8564675063641,44.73,dublin_area
dc19,10.0.0.20,2025-08-17 04:58:06,38.85,65.5,1000,530.3,53.54850575460388,-6.070978627328737,25.4,dublin_area
dc20,10.0.0.21,2025-08-17 04:58:06,21.2,64.7,1000,522.8,53.28666223013645,-6.07255398665152,14.31,dublin_area
dc21,10.0.0.22,2025-08-17 04:58:06,24.56,49.7,1000,479.7,53.187705434968116,-6.078667876555893,21.7,dublin_area
dc22,10.0.0.23,2025-08-17 04:58:06,1.86,52.5,1000,499.6,53.12818251022782,-6.645735967420748,35.57,dublin_area
dc23,10.0.0.24,2025-08-17 04:58:06,10.28,54.8,1000,507.9,53.37797722367558,-6.618741240676074,23.99,dublin_area
dc24,10.0.0.25,2025-08-17 04:58:06,22.57,55.9,1000,506.4,53.1007940703968,-6.754105053926316,42.98,dublin_area
dc25,10.0.0.26,2025-08-17 04:58:06,19.58,59.0,1000,488.1,53.62884361819319,-6.091503899379275,32.98,dublin_area
dc26,10.0.0.27,2025-08-17 04:58:06,1.85,57.7,1000,499.5,52.90382661877694,-6.578500676633471,53.94,dublin_area
dc27,10.0.0.28,2025-08-17 04:58:06,32.09,57.4,1000,482.8,53.75473481568009,-6.5421778210532935,48.73,dublin_area
dc28,10.0.0.29,2025-08-17 04:58:06,9.68,49.9,1000,452.7,53.19085785458696,-6.19490048602881,18.2,dublin_area
dc29,10.0.0.30,2025-08-17 04:58:06,1.0,43.8,1000,517.3,53.565044111847534,-6.018290967472057,28.8,dublin_area
dc30,10.0.0.31,2025-08-17 04:58:06,20.79,50.4,1000,441.0,53.56491176668998,-5.7894070646245845,39.3,dublin_area
dc31,10.0.0.32,2025-08-17 04:58:06,24.7,58.5,1000,526.5,53.148713149200205,-6.679486573776075,35.75,dublin_area
dc32,10.0.0.33,2025-08-17 04:58:06,16.48,72.9,1000,513.5,53.83011852625765,-6.043624075880234,55.29,dublin_area
dc33,10.0.0.34,2025-08-17 04:58:06,41.38,57.4,1000,441.5,53.43806281205398,-5.842636833873627,29.38,dublin_area
dc34,10.0.0.35,2025-08-17 04:58:06,29.17,50.0,1000,483.7,53.55623028382919,-5.760436822049658,40.28,dublin_area
dc35,10.0.0.36,2025-08-17 04:58:06,30.91,41.4,1000,451.4,53.255189782314204,-6.757521602087315,34.67,dublin_area
dc36,10.0.0.37,2025-08-17 04:58:06,3.46,60.9,1000,484.4,53.007038973907974,-6.265672496726956,38.11,dublin_area
dc37,10.0.0.38,2025-08-17 04:58:06,4.51,41.5,1000,497.0,53.592757380046216,-6.5781306021729895,34.24,dublin_area
dc38,10.0.0.39,2025-08-17 04:58:06,9.04,47.6,1000,490.8,53.447542535846544,-6.245703659427537,10.91,dublin_area
dc39,10.0.0.40,2025-08-17 04:58:06,32.28,40.4,1000,506.3,53.83471536602807,-6.708080851354278,61.49,dublin_area
dc40,10.0.0.41,2025-08-17 04:58:06,16.49,70.4,1000,491.5,52.936421016378986,-6.001058242586062,49.11,dublin_area
dc41,10.0.0.42,2025-08-17 04:58:06,1.0,64.9,1000,508.5,53.711940185698644,-5.977250917062317,44.4,dublin_area
dc42,10.0.0.43,2025-08-17 04:58:06,20.52,74.2,1000,531.7,53.11153316122269,-5.821349223849522,39.44,dublin_area
dc43,10.0.0.44,2025-08-17 04:58:06,37.76,45.9,1000,517.0,53.24990552639446,-6.095982068396632,15.58,dublin_area
dc44,10.0.0.45,2025-08-17 04:58:06,12.33,70.8,1000,506.7,53.190391868634485,-6.170659032524874,18.7,dublin_area
dc45,10.0.0.46,2025-08-17 04:58:06,34.88,50.5,1000,519.3,53.244391677892125,-6.174920284749374,13.02,dublin_area
dc46,10.0.0.47,2025-08-17 04:58:06,19.75,54.0,1000,484.1,53.81193326502395,-6.1201195624935165,52.21,dublin_area
dc47,10.0.0.48,2025-08-17 04:58:06,36.8,70.4,1000,509.2,53.62817977846367,-6.57701190801636,37.38,dublin_area
dc48,10.0.0.49,2025-08-17 04:58:06,8.21,49.1,1000,452.2,53.38531586059123,-6.370332653570474,8.3,dublin_area
dc49,10.0.0.50,2025-08-17 04:58:06,4.54,43.6,1000,508.5,53.29276491721504,-6.37008081097326,9.66,dublin_area
dc50,10.0.0.51,2025-08-17 04:58:06,34.58,66.7,1000,493.7,52.92742484291186,-6.3280211558524755,47.18,dublin_area
dc1,10.0.0.2,2025-08-17 04:58:36,20.44,67.9,1000,483.6,53.786236511421265,-5.946146016895842,52.78,dublin_area
dc2,10.0.0.3,2025-08-17 04:58:36,27.83,59.9,1000,462.9,53.74668674817819,-5.9416788539120535,48.89,dublin_area
dc3,10.0.0.4,2025-08-17 04:58:36,3.76,56.0,1000,468.8,52.97259960265759,-6.30797607836471,42.06,dublin_area
dc4,10.0.0.5,2025-08-17 04:58:36,32.66,40.8,1000,535.9,53.524561140749626,-6.658112179788522,32.74,dublin_area
dc5,10.0.0.6,2025-08-17 04:58:36,41.54,46.7,1000,492.9,52.88879042087384,-6.475626051391682,53.24,dublin_area
dc6,10.0.0.7,2025-08-17 04:58:36,11.64,70.0,1000,517.0,53.20798883169928,-6.5031134233080055,22.57,dublin_area
dc7,10.0.0.8,2025-08-17 04:58:36,17.31,69.5,1000,447.9,53.01580165984928,-6.481231333130128,39.95,dublin_area
dc8,10.0.0.9,2025-08-17 04:58:36,4.02,57.6,1000,536.4,52.85547695899286,-6.08671951785702,56.17,dublin_area
dc9,10.0.0.10,2025-08-17 04:58:36,9.86,51.8,1000,497.6,53.81361207141294,-6.255498549212222,51.57,dublin_area
dc10,10.0.0.11,2025-08-17 04:58:36,23.17,60.3,1000,465.4,53.83870049912715,-6.729150650568492,62.55,dublin_area
dc11,10.0.0.12,2025-08-17 04:58:36,15.6,49.1,1000,449.4,52.956453254012104,-6.240990237129012,43.76,dublin_area
dc12,10.0.0.13,2025-08-17 04:58:36,39.94,72.9,1000,509.8,52.94147895870347,-6.059303900419348,47.34,dublin_area
dc13,10.0.0.14,2025-08-17 04:58:36,13.13,61.6,1000,516.4,52.90938477764091,-6.0445035496594715,51.04,dublin_area
dc14,10.0.0.15,2025-08-17 04:58:36,26.88,53.7,1000,525.4,53.39870209700481,-5.984105403930194,19.11,dublin_area
dc15,10.0.0.16,2025-08-17 04:58:36,1.0,62.5,1000,517.2,53.18873157780661,-6.681329651731163,33.24,dublin_area
dc16,10.0.0.17,2025-08-17 04:58:36,37.53,50.2,1000,519.8,53.198945239755446,-6.042125344221068,22.18,dublin_area
dc17,10.0.0.18,2025-08-17 04:58:36,12.26,70.3,1000,499.0,52.88459270550241,-6.2041325548252715,51.86,dublin_area
dc18,10.0.0.19,2025-08-17 04:58:36,15.91,42.4,1000,539.1,53.58411290212509,-6.589961522126657,33.99,dublin_area
dc19,10.0.0.20,2025-08-17 04:58:36,2.51,50.9,1000,498.9,53.56201989517528,-6.4814245082103135,27.77,dublin_area
dc20,10.0.0.21,2025-08-17 04:58:36,21.18,55.8,1000,452.3,53.67218231142948,-6.402995210509937,37.07,dublin_area
dc21,10.0.0.22,2025-08-17 04:58:36,1.56,51.3,1000,510.7,52.92668291958187,-6.452089317285662,48.76,dublin_area
dc22,10.0.0.23,2025-08-17 04:58:36,11.13,65.2,1000,470.7,53.5690777112365,-6.683420847878607,37.14,dublin_area
dc23,10.0.0.24,2025-08-17 04:58:36,12.98,55.0,1000,461.2,53.45676643542662,-6.306546749610558,12.28,dublin_area
dc24,10.0.0.25,2025-08-17 04:58:36,27.33,75.2,1000,448.7,53.315249396847186,-6.219329885492806,4.71,dublin_area
dc25,10.0.0.26,2025-08-17 04:58:36,1.23,58.3,1000,490.9,53.35946235245113,-6.118297326332125,9.49,dublin_area
dc26,10.0.0.27,2025-08-17 04:58:36,17.03,51.9,1000,495.7,53.395527762821644,-6.622411990893974,24.55,dublin_area
dc27,10.0.0.28,2025-08-17 04:58:36,34.07,70.3,1000,538.1,52.9596142560073,-6.681397183773616,51.68,dublin_area
dc28,10.0.0.29,2025-08-17 04:58:36,4.77,56.3,1000,481.2,53.01014000864477,-6.263999877506979,37.77,dublin_area
dc29,10.0.0.30,2025-08-17 04:58:36,36.99,39.8,1000,443.4,53.75286067106539,-6.639449038473782,51.34,dublin_area
dc30,10.0.0.31,2025-08-17 04:58:36,33.67,65.3,1000,461.5,53.149421064137464,-5.799829131984183,37.88,dublin_area
dc31,10.0.0.32,2025-08-17 04:58:36,21.96,64.0,1000,537.8,53.58718254003948,-6.2342234481169125,26.45,dublin_area
dc32,10.0.0.33,2025-08-17 04:58:36,16.7,44.1,1000,510.4,53.75239130050863,-5.78467166313912,54.69,dublin_area
dc33,10.0.0.34,2025-08-17 04:58:36,29.25,61.6,1000,478.2,53.432144818216926,-6.715403184528706,31.54,dublin_area
dc34,10.0.0.35,2025-08-17 04:58:36,1.08,45.8,1000,488.5,53.09769451845752,-6.207892853714945,28.25,dublin_area
dc35,10.0.0.36,2025-08-17 04:58:36,35.33,40.5,1000,474.9,53.836396196458765,-6.4735991349052755,55.91,dublin_area
dc36,10.0.0.37,2025-08-17 04:58:36,2.83,71.3,1000,520.3,52.98595735071098,-5.937866322571133,45.81,dublin_area
dc37,10.0.0.38,2025-08-17 04:58:36,32.4,41.8,1000,487.4,53.57887305074148,-6.6292614270836445,35.29,dublin_area
dc38,10.0.0.39,2025-08-17 04:58:36,6.49,50.0,1000,487.6,53.746380721185595,-6.005366939241005,47.2,dublin_area
dc39,10.0.0.40,2025-08-17 04:58:36,5.63,49.9,1000,496.4,53.133450471828326,-5.784356227466142,39.77,dublin_area
dc40,10.0.0.41,2025-08-17 04:58:36,11.22,53.5,1000,500.0,52.8599164048423,-5.9149148105223714,59.15,dublin_area
dc41,10.0.0.42,2025-08-17 04:58:36,30.56,48.7,1000,533.9,53.791196976615396,-6.741959674266617,58.48,dublin_area
dc42,10.0.0.43,2025-08-17 04:58:36,6.21,74.8,1000,514.0,53.82027845611611,-6.449993685617765,53.79,dublin_area
dc43,10.0.0.44,2025-08-17 04:58:36,29.63,64.0,1000,452.8,53.34481288405059,-6.351772382234886,6.1,dublin_area
dc44,10.0.0.45,2025-08-17 04:58:36,25.32,48.4,1000,464.2,53.25485246802372,-6.354263405854608,12.27,dublin_area
dc45,10.0.0.46,2025-08-17 04:58:36,30.39,45.6,1000,527.3,53.23571346918892,-5.853766014919483,29.85,dublin_area
dc46,10.0.0.47,2025-08-17 04:58:36,21.47,40.3,1000,440.0,53.735792417285666,-6.740826677407343,53.39,dublin_area
dc47,10.0.0.48,2025-08-17 04:58:36,23.75,52.9,1000,476.4,53.71876304119078,-5.930997586413978,46.44,dublin_area
dc48,10.0.0.49,2025-08-17 04:58:36,16.57,49.9,1000,532.9,53.382430632057016,-6.487686261662211,15.52,dublin_area
dc49,10.0.0.50,2025-08-17 04:58:36,1.0,68.7,1000,443.5,53.81249957621297,-6.189469175107429,51.66,dublin_area
dc50,10.0.0.51,2025-08-17 04:58:36,30.96,41.1,1000,474.2,53.008581129374996,-6.380033498156353,38.77,dublin_area
dc1,10.0.0.2,2025-08-17 04:59:06,1.0,51.6,1000,533.9,53.59894216304546,-5.894424502302042,36.79,dublin_area
dc2,10.0.0.3,2025-08-17 04:59:06,39.95,43.4,1000,445.1,53.4484240326545,-6.5978505318008756,24.92,dublin_area
dc3,10.0.0.4,2025-08-17 04:59:06,37.73,76.3,1000,455.0,52.89812606967352,-6.645240068843384,56.41,dublin_area
dc4,10.0.0.5,2025-08-17 04:59:06,26.59,55.5,1000,452.2,53.09080382199038,-6.013284191774408,33.16,dublin_area
dc5,10.0.0.6,2025-08-17 04:59:06,1.0,61.2,1000,489.0,53.482894728731765,-5.864390228291649,30.12,dublin_area
dc6,10.0.0.7,2025-08-17 04:59:06,9.81,57.8,1000,474.8,53.53519281541909,-6.332525677999977,21.16,dublin_area
dc7,10.0.0.8,2025-08-17 04:59:06,8.63,73.9,1000,443.8,52.923735695916314,-6.38747394729263,48.13,dublin_area
dc8,10.0.0.9,2025-08-17 04:59:06,24.1,50.0,1000,456.8,53.44959825498547,-6.737593875734824,33.53,dublin_area
dc9,10.0.0.10,2025-08-17 04:59:06,4.16,77.6,1000,467.8,53.67508988095127,-6.102904502506975,37.64,dublin_area
dc10,10.0.0.11,2025-08-17 04:59:06,1.0,65.4,1000,522.5,53.10430761148342,-5.895397801004293,36.54,dublin_area
dc11,10.0.0.12,2025-08-17 04:59:06,5.3,69.7,1000,461.6,52.903306356771964,-5.815235030253671,57.85,dublin_area
dc12,10.0.0.13,2025-08-17 04:59:06,30.4,71.1,1000,475.2,53.52319998694742,-6.6092866665909975,30.1,dublin_area
dc13,10.0.0.14,2025-08-17 04:59:06,36.49,47.8,1000,458.6,53.372770007560504,-6.42605710951958,11.29,dublin_area
dc14,10.0.0.15,2025-08-17 04:59:06,15.52,65.4,1000,468.4,53.12864581537028,-6.301572150341534,24.74,dublin_area
dc15,10.0.0.16,2025-08-17 04:59:06,25.77,59.5,1000,453.4,53.75911687688703,-6.064733754826608,47.31,dublin_area
dc16,10.0.0.17,2025-08-17 04:59:06,26.96,73.2,1000,490.2,53.68256506164409,-6.469080990047556,39.49,dublin_area
dc17,10.0.0.18,2025-08-17 04:59:06,30.94,53.4,1000,532.8,53.196677270222885,-6.302547788952485,17.26,dublin_area
dc18,10.0.0.19,2025-08-17 04:59:06,21.15,65.7,1000,520.2,53.05004159869879,-6.2613366528242524,33.33,dublin_area
dc19,10.0.0.20,2025-08-17 04:59:06,42.21,39.8,1000,529.2,53.11047987635116,-6.15148951845114,27.58,dublin_area
dc20,10.0.0.21,2025-08-17 04:59:06,35.99,43.0,1000,533.8,53.27772055998475,-5.952703051915201,21.95,dublin_area
dc21,10.0.0.22,2025-08-17 04:59:06,20.99,72.4,1000,465.3,52.9305461686436,-6.164232756965313,47.06,dublin_area
dc22,10.0.0.23,2025-08-17 04:59:06,33.64,46.7,1000,443.8,53.71545659667566,-6.5119221812588055,43.93,dublin_area
dc23,10.0.0.24,2025-08-17 04:59:06,36.15,46.2,1000,452.7,53.296217998319925,-6.217287096007772,6.61,dublin_area
dc24,10.0.0.25,2025-08-17 04:59:06,18.72,74.7,1000,509.2,53.065116315272775,-6.754838067202911,45.68,dublin_area
dc25,10.0.0.26,2025-08-17 04:59:06,35.53,76.3,1000,464.7,53.31500154394565,-6.05257792046796,14.33,dublin_area
dc26,10.0.0.27,2025-08-17 04:59:06,25.19,39.8,1000,487.5,53.119364493755405,-6.561533935324693,32.53,dublin_area
dc27,10.0.0.28,2025-08-17 04:59:06,35.45,47.9,1000,526.1,52.97308524109396,-6.622113280421691,48.34,dublin_area
dc28,10.0.0.29,2025-08-17 04:59:06,39.87,49.7,1000,503.8,53.46413896867728,-6.463067091419258,18.5,dublin_area
dc29,10.0.0.30,2025-08-17 04:59:06,28.7,44.3,1000,442.2,52.883815004558976,-6.218682032205222,51.89,dublin_area
dc30,10.0.0.31,2025-08-17 04:59:06,25.88,69.8,1000,506.8,53.70501831359011,-6.587628085313174,45.04,dublin_area
dc31,10.0.0.32,2025-08-17 04:59:06,30.92,71.3,1000,482.2,53.70204572471732,-6.419435150761436,40.56,dublin_area
dc32,10.0.0.33,2025-08-17 04:59:06,29.46,55.4,1000,498.4,53.637452994328214,-5.819575095361824,43.28,dublin_area
dc33,10.0.0.34,2025-08-17 04:59:06,38.73,70.2,1000,470.5,53.657063980910685,-6.3809573474197085,35.09,dublin_area
dc34,10.0.0.35,2025-08-17 04:59:06,38.93,52.7,1000,469.8,53.79180255999856,-6.712766011640228,57.52,dublin_area
dc35,10.0.0.36,2025-08-17 04:59:06,30.98,40.2,1000,508.0,53.42707360813929,-6.620432589838551,25.38,dublin_area
dc36,10.0.0.37,2025-08-17 04:59:06,3.3,78.1,1000,508.2,53.15269845375912,-5.782288410319965,38.62,dublin_area
dc37,10.0.0.38,2025-08-17 04:59:06,28.93,53.0,1000,451.8,53.69468460235317,-6.087080919605973,40.02,dublin_area
dc38,10.0.0.39,2025-08-17 04:59:06,37.48,65.8,1000,500.7,52.89661994002671,-6.13397037342461,51.09,dublin_area
dc39,10.0.0.40,2025-08-17 04:59:06,7.17,47.0,1000,509.4,53.565906620321556,-5.872258242412277,35.18,dublin_area
dc40,10.0.0.41,2025-08-17 04:59:06,20.72,41.9,1000,471.5,53.42299352306195,-6.59846812606266,23.86,dublin_area
dc41,10.0.0.42,2025-08-17 04:59:06,3.71,63.2,1000,440.1,53.49086377327384,-6.484749985670033,21.62,dublin_area
dc42,10.0.0.43,2025-08-17 04:59:06,6.47,66.2,1000,532.8,52.902930491042014,-6.1300246282571775,50.44,dublin_area
dc43,10.0.0.44,2025-08-17 04:59:06,13.74,41.0,1000,493.7,52.97103019091589,-6.207114506005168,42.27,dublin_area
dc44,10.0.0.45,2025-08-17 04:59:06,27.88,78.4,1000,518.4,53.505395004295615,-6.376298664634132,18.93,dublin_area
dc45,10.0.0.46,2025-08-17 04:59:06,27.44,45.1,1000,507.9,53.66830608927607,-6.345349646261067,35.86,dublin_area
dc46,10.0.0.47,2025-08-17 04:59:06,28.66,65.4,1000,447.0,53.30306718087266,-6.443432966769565,13.23,dublin_area
dc47,10.0.0.48,2025-08-17 04:59:06,1.0,66.1,1000,449.2,53.3848875651121,-6.451766494564882,13.29,dublin_area
dc48,10.0.0.49,2025-08-17 04:59:06,12.82,50.1,1000,452.1,53.385129664426145,-6.396085905062018,9.83,dublin_area
dc49,10.0.0.50,2025-08-17 04:59:06,11.55,62.7,1000,533.1,53.58940206862803,-5.783520193680312,41.3,dublin_area
dc50,10.0.0.51,2025-08-17 04:59:06,24.72,43.7,1000,526.0,53.118677396334434,-6.234141405974795,25.76,dublin_area
dc1,10.0.0.2,2025-08-17 04:59:36,1.0,75.8,1000,488.5,53.40145813117601,-5.898635815816059,24.67,dublin_area
dc2,10.0.0.3,2025-08-17 04:59:36,1.0,60.3,1000,531.6,53.538527001834126,-5.7972301817575715,37.16,dublin_area
dc3,10.0.0.4,2025-08-17 04:59:36,25.96,64.7,1000,490.8,53.07484922978117,-6.7366300676401805,44.05,dublin_area
dc4,10.0.0.5,2025-08-17 04:59:36,2.95,51.7,1000,519.0,53.42857030272951,-6.659008579622061,27.85,dublin_area
dc5,10.0.0.6,2025-08-17 04:59:36,4.22,46.9,1000,450.1,53.63012029517916,-5.92957249381807,38.08,dublin_area
dc6,10.0.0.7,2025-08-17 04:59:36,2.12,59.0,1000,507.2,53.605315841143636,-6.336837929491205,28.86,dublin_area
dc7,10.0.0.8,2025-08-17 04:59:36,11.08,42.5,1000,444.7,52.94714020907523,-6.691057649550974,53.2,dublin_area
dc8,10.0.0.9,2025-08-17 04:59:36,5.79,72.5,1000,445.1,53.74681480237152,-6.204418842614249,44.3,dublin_area
dc9,10.0.0.10,2025-08-17 04:59:36,1.0,48.3,1000,535.7,52.93984166569561,-6.5358599072166825,49.15,dublin_area
dc10,10.0.0.11,2025-08-17 04:59:36,9.34,59.1,1000,466.5,53.25687947151752,-6.044195317132493,17.69,dublin_area
dc11,10.0.0.12,2025-08-17 04:59:36,39.52,59.6,1000,478.6,53.23683291234402,-6.303298284063192,12.88,dublin_area
dc12,10.0.0.13,2025-08-17 04:59:36,40.63,59.0,1000,532.9,53.00622652639993,-6.370536004773201,38.9,dublin_area
dc13,10.0.0.14,2025-08-17 04:59:36,3.76,76.7,1000,538.7,52.91826626079691,-6.425602800263507,49.24,dublin_area
dc14,10.0.0.15,2025-08-17 04:59:36,13.05,55.8,1000,512.7,53.59986365449208,-5.919941830673218,35.78,dublin_area
dc15,10.0.0.16,2025-08-17 04:59:36,23.36,59.4,1000,442.8,53.44026945851552,-6.487953192412027,18.14,dublin_area
dc16,10.0.0.17,2025-08-17 04:59:36,24.25,66.3,1000,532.7,53.16409544669082,-6.260305030727368,20.65,dublin_area
dc17,10.0.0.18,2025-08-17 04:59:36,9.03,75.2,1000,476.7,53.744558880542435,-6.690899068738053,52.31,dublin_area
dc18,10.0.0.19,2025-08-17 04:59:36,33.58,63.1,1000,483.0,53.251896444034145,-6.5226306033837576,20.55,dublin_area
dc19,10.0.0.20,2025-08-17 04:59:36,32.29,41.5,1000,475.2,52.92177852302514,-6.640388205813157,53.93,dublin_area
dc20,10.0.0.21,2025-08-17 04:59:36,18.49,42.1,1000,516.4,53.78673341945754,-5.821917582350825,56.55,dublin_area
dc21,10.0.0.22,2025-08-17 04:59:36,30.49,54.8,1000,456.9,53.189142352918935,-6.137356555190596,19.65,dublin_area
dc22,10.0.0.23,2025-08-17 04:59:36,28.93,70.2,1000,477.2,52.92081757748806,-6.455369763105002,49.44,dublin_area
dc23,10.0.0.24,2025-08-17 04:59:36,25.67,74.6,1000,534.0,53.62423918644473,-6.560582397776585,36.41,dublin_area
dc24,10.0.0.25,2025-08-17 04:59:36,5.98,47.9,1000,466.8,53.76317094484311,-5.79538210244111,55.28,dublin_area
dc25,10.0.0.26,2025-08-17 04:59:36,10.08,49.3,1000,510.3,53.59236456089127,-5.8534496133057745,38.11,dublin_area
dc26,10.0.0.27,2025-08-17 04:59:36,9.07,67.8,1000,502.5,53.463694976206426,-6.511170968224809,20.9,dublin_area
dc27,10.0.0.28,2025-08-17 04:59:36,16.45,78.6,1000,461.2,53.26573192065509,-6.433464814801733,14.82,dublin_area
dc28,10.0.0.29,2025-08-17 04:59:36,32.16,66.3,1000,482.5,53.1905522973568,-6.1108283973969675,20.31,dublin_area
dc29,10.0.0.30,2025-08-17 04:59:36,11.92,41.3,1000,534.6,53.013567349441324,-6.265842368361089,37.39,dublin_area
dc30,10.0.0.31,2025-08-17 04:59:36,27.74,76.4,1000,493.4,53.02167494948371,-6.509588422009804,40.09,dublin_area
dc31,10.0.0.32,2025-08-17 04:59:36,37.75,56.6,1000,535.1,52.882782009924206,-6.061411540334651,53.6,dublin_area
dc32,10.0.0.33,2025-08-17 04:59:36,1.0,49.2,1000,508.0,52.93520838075615,-6.2201237961121,46.18,dublin_area
dc33,10.0.0.34,2025-08-17 04:59:36,21.76,65.4,1000,487.5,53.36214535004473,-6.191557525395669,4.76,dublin_area
dc34,10.0.0.35,2025-08-17 04:59:36,1.0,54.0,1000,534.1,53.03037950523373,-6.091258587369588,37.26,dublin_area
dc35,10.0.0.36,2025-08-17 04:59:36,10.58,42.1,1000,476.0,53.41059915496159,-6.26733908240903,6.78,dublin_area
dc36,10.0.0.37,2025-08-17 04:59:36,10.28,49.3,1000,474.4,53.59806030417536,-5.803360791624317,40.95,dublin_area
dc37,10.0.0.38,2025-08-17 04:59:36,14.94,71.3,1000,460.1,52.85991350528227,-6.0540157634526865,56.19,dublin_area
dc38,10.0.0.39,2025-08-17 04:59:36,11.14,64.3,1000,494.0,53.563135364901974,-5.937198109899138,31.94,dublin_area
dc39,10.0.0.40,2025-08-17 04:59:36,1.42,71.1,1000,483.3,53.75265503007774,-6.03423332033935,47.22,dublin_area
dc40,10.0.0.41,2025-08-17 04:59:36,19.48,48.4,1000,490.5,53.393039071692144,-6.186201845443591,6.88,dublin_area
dc41,10.0.0.42,2025-08-17 04:59:36,23.71,70.0,1000,447.9,53.41035780894899,-6.210616787602139,7.5,dublin_area
dc42,10.0.0.43,2025-08-17 04:59:36,34.51,56.4,1000,518.5,53.1837338850977,-6.06709680438761,22.5,dublin_area
dc43,10.0.0.44,2025-08-17 04:59:36,7.73,50.7,1000,482.5,53.350216377435224,-6.486268000912075,15.0,dublin_area
dc44,10.0.0.45,2025-08-17 04:59:36,1.0,64.9,1000,484.7,53.41711297543544,-6.05485907862465,15.55,dublin_area
dc45,10.0.0.46,2025-08-17 04:59:36,24.73,78.6,1000,466.8,53.61932745732884,-6.662010716100604,40.06,dublin_area
dc46,10.0.0.47,2025-08-17 04:59:36,21.6,49.6,1000,489.4,53.659040380987484,-6.741788754144734,46.87,dublin_area
dc47,10.0.0.48,2025-08-17 04:59:36,11.73,78.7,1000,492.5,52.91552920071943,-6.121276450109641,49.17,dublin_area
dc48,10.0.0.49,2025-08-17 04:59:36,7.62,59.7,1000,465.4,53.52115505737602,-6.478580460410776,23.92,dublin_area
dc49,10.0.0.50,2025-08-17 04:59:36,24.09,72.2,1000,467.3,53.715378208700464,-6.214446878018675,40.76,dublin_area
dc50,10.0.0.51,2025-08-17 04:59:36,12.24,70.3,1000,513.4,53.1543778044131,-5.845626108951581,35.12,dublin_area
